PlaceID,Year,LandPrice
1387,1992,393.5755668840219
1387,1993,381.2838232241622
1387,1994,367.8384746987451
1387,1995,379.50588963368
1387,1996,375.97969186769404
1387,1997,374.2624308824438
1387,1998,369.28691760087565
1387,1999,360.82727551881294
1387,2000,343.4554156607823
1387,2001,326.9534969005741
1387,2002,307.9004885042991
1387,2003,285.0014824885719
1387,2004,257.95912884808394
1387,2005,241.0177849860049
1387,2006,234.04099928095005
1387,2007,227.81519970526895
1387,2008,223.9192135706836
1387,2009,218.16688449705993
1387,2010,208.52186579297037
1387,2011,203.57076436223338
1387,2012,198.55951124787697
1387,2013,194.98073974246384
1419,1992,260.94728173194693
1419,1993,259.02109934183136
1419,1994,262.2589119135461
1419,1995,271.6461861735619
1419,1996,270.2394779611765
1419,1997,269.22188178349137
1419,1998,266.53502688663787
1419,1999,264.52980900029837
1419,2000,262.08763415354787
1419,2001,258.56491993278127
1419,2002,254.31787890750718
1419,2003,249.15466756732008
1419,2004,241.75523869870133
1419,2005,233.22647493822217
1419,2006,223.2150969412175
1419,2007,214.99367403781392
1419,2008,209.07152102434011
1419,2009,200.78650703839915
1419,2010,195.6221196052223
1419,2011,186.18501195875467
1419,2012,178.86288529364646
1419,2013,176.1311654747873
1451,1992,506.8078019413936
1451,1993,507.3037324399882
1451,1994,510.50571114917807
1451,1995,523.7117973550016
1451,1996,521.5430105184199
1451,1997,518.1080653787126
1451,1998,512.4719784162331
1451,1999,508.0347293826407
1451,2000,503.77124663292415
1451,2001,495.1341759708461
1451,2002,477.2066541176576
1451,2003,450.6997586070211
1451,2004,416.24222370062853
1451,2005,382.02861692001824
1451,2006,359.0990987728769
1451,2007,349.91898485592685
1451,2008,335.97192607246586
1451,2009,319.25945071050006
1451,2010,305.0404490355096
1451,2011,288.39519228940856
1451,2012,280.47217960939486
1451,2013,277.06876114596804
1483,1992,223.23288650040743
1483,1993,220.45593671726976
1483,1994,220.61535196208354
1483,1995,227.67283056226185
1483,1996,227.65339528017384
1483,1997,226.54233678385233
1483,1998,224.79162025939476
1483,1999,223.7966083172434
1483,2000,220.95373228077844
1483,2001,218.5294699649345
1483,2002,212.79240860077508
1483,2003,204.88036777392927
