PlaceID,Year,LandPrice
1387,1992,499.87455262862863
1387,1993,505.42788363989774
1387,1994,501.9301832044451
1387,1995,510.26112215340635
1387,1996,516.636766436853
1387,1997,485.99531466817524
1387,1998,476.3556582257218
1387,1999,469.57325119082776
1387,2000,440.54995336337436
1387,2001,414.2909405984001
1387,2002,408.8780241893528
1387,2003,387.67069365106977
1387,2004,372.95869131311144
1387,2005,356.43585026896574
1387,2006,343.0573952010215
1387,2007,330.75757000219164
1387,2008,321.294204632757
1387,2009,311.1416299714041
1387,2010,292.4558273735996
1387,2011,291.3054989936736
1387,2012,279.74755630506957
1387,2013,281.3517285148539
1419,1992,224.1457247655495
1419,1993,216.27013787178743
1419,1994,223.9019908517123
1419,1995,226.10373685354216
1419,1996,228.37236861745103
1419,1997,226.2269632261908
1419,1998,224.55191440894197
1419,1999,223.73481074795052
1419,2000,218.25225665131632
1419,2001,217.92662750173815
1419,2002,213.14061994214143
1419,2003,203.54904275084985
1419,2004,200.2247836947367
1419,2005,190.2806296712397
1419,2006,183.42875231897608
1419,2007,180.73077023910923
1419,2008,171.66528027780817
1419,2009,165.98638291480012
1419,2010,159.74825094714967
1419,2011,156.39733568597393
1419,2012,155.44401507175752
1419,2013,154.1688348704831
1451,1992,304.72679098435964
1451,1993,353.42162762720614
1451,1994,366.7050412009833
1451,1995,370.1464412255199
1451,1996,367.3850196597358
1451,1997,361.0222967740217
1451,1998,342.08064386420375
1451,1999,337.69033015115457
1451,2000,337.1496381729692
1451,2001,331.46581877382823
1451,2002,315.4550853474314
1451,2003,286.30192262505557
1451,2004,282.4456533844365
1451,2005,263.25208419278295
1451,2006,258.61747413337315
1451,2007,250.73446396241803
1451,2008,238.6766513063578
1451,2009,238.0383912154139
1451,2010,226.0616127616635
1451,2011,219.19630406707563
1451,2012,219.03326490681295
1451,2013,215.83320125453423
1483,1992,233.9318541928077
1483,1993,249.91102115795158
1483,1994,231.52793173684944
1483,1995,267.1565034529432
1483,1996,268.1330810008391
1483,1997,231.79191271968125
1483,1998,262.0148677202096
1483,1999,264.4533475204808
1483,2000,247.3985375096113
1483,2001,243.890744393945
1483,2002,242.42224691290738
1483,2003,229.52607274999932
1483,2004,227.0737941452487
1483,2005,213.1322984134332
1483,2006,207.643859994488
1483,2007,198.75815217188776
1483,2008,193.16160627776333
1483,2009,189.83093887588942
1483,2010,176.3343238796559
1483,2011,170.9635122106685
1483,2012,169.7551223509094
1483,2013,168.69569968851889
1515,1992,1281.2308621586926
1515,1993,1288.228016861492
1515,1994,1252.8393945895757
1515,1995,1148.5974524880112
1515,1996,1140.8178369814343
1515,1997,1056.6460528815405
1515,1998,1100.221104052362
1515,1999,1023.7057239609816
1515,2000,985.2363324457901
1515,2001,913.294516630589
1515,2002,872.6786155524524
1515,2003,797.1317583013397
1515,2004,772.3127152052921
1515,2005,739.830238311825
1515,2006,724.5892498344147
1515,2007,714.2470206360038
1515,2008,698.514502408944
1515,2009,693.4664581961208
1515,2010,674.8628473349927
1515,2011,661.1859016240567
1515,2012,664.2650264526662
1515,2013,666.8441240614002
1579,1992,701.3288376413992
1579,1993,650.3595404387216
1579,1994,678.0901789656268
1579,1995,683.4928207092807
1579,1996,675.8147468767695
1579,1997,658.4473295299193
1579,1998,643.419706081636
1579,1999,621.8124135443908
1579,2000,586.8984941395797
1579,2001,557.7068745477992
1579,2002,535.378721938193
1579,2003,486.27856100183413
1579,2004,465.9060630223023
1579,2005,439.7017509586194
1579,2006,417.1967341241702
1579,2007,409.82399504979685
1579,2008,400.23181517362127
1579,2009,385.0208906956767
1579,2010,375.9614456335838
1579,2011,371.80435990882347
1579,2012,366.01536429489863
1579,2013,360.0521565829122
1643,1992,448.96711267795854
1643,1993,405.1430113611192
1643,1994,443.9771665161559
1643,1995,447.3528521548764
1643,1996,442.48184851121295
1643,1997,426.00901149683057
1643,1998,422.53042597620674
1643,1999,415.30157519053216
1643,2000,399.76965764736514
1643,2001,377.4232125078315
1643,2002,376.7229112679116
1643,2003,347.22816417109163
1643,2004,344.4588852641031
1643,2005,329.9845963286132
1643,2006,313.51384618544523
1643,2007,309.2459012806772
1643,2008,304.80948861335384
1643,2009,300.72018241957807
1643,2010,282.83401837346565
1643,2011,282.9738248234919
1643,2012,279.84899470545474
1643,2013,274.55414543047425
12,1992,287.77999352927844
12,1993,302.0472372077049
12,1994,310.5867627738988
12,1995,314.41541085993185
12,1996,317.13136616602605
12,1997,310.67913279341536
12,1998,296.41355384094214
12,1999,294.65078256731016
12,2000,293.8470427480716
12,2001,284.955035108412
12,2002,275.6430386138684
12,2003,261.1966598392387
12,2004,252.66053839744552
12,2005,234.7328980885283
12,2006,232.0211996646266
12,2007,227.11584622066187
12,2008,216.02195922452037
12,2009,209.81461465321013
12,2010,200.21541312658982
12,2011,194.37919826095327
12,2012,190.8381911828494
12,2013,188.36078741104023
778,1992,1903.4583896553588
778,1993,1830.7149088536207
778,1994,1752.1366903318687
778,1995,1686.7406976579864
778,1996,1634.5073719601326
778,1997,1547.2668238585186
778,1998,1519.2523058157271
778,1999,1376.291903468542
778,2000,1270.8908688766953
778,2001,1162.3852627926208
778,2002,1083.3223848040464
778,2003,1013.6398679190557
778,2004,912.3959193027737
778,2005,911.6380221151622
778,2006,848.9517341083608
778,2007,790.1725672316934
778,2008,790.0854128521702
778,2009,775.8833055066834
778,2010,736.1166040824945
778,2011,725.0105816122095
778,2012,720.0194752407996
778,2013,719.0081439084197
746,1992,797.2108587841157
746,1993,800.9194850766356
746,1994,705.948883927005
746,1995,780.2757431597709
746,1996,780.1218173279643
746,1997,687.4218215304339
746,1998,708.6611282413234
746,1999,690.9651297812284
746,2000,628.2008592898103
746,2001,595.3590725383414
746,2002,601.0351883028242
746,2003,543.5713151076656
746,2004,516.6352166422137
746,2005,482.2204929782916
746,2006,462.4043874086419
746,2007,449.81530743027844
746,2008,438.54925333215385
746,2009,423.31786723855396
746,2010,397.37896714356356
746,2011,385.83091349026796
746,2012,384.58014958011813
746,2013,386.0187176246985
714,1992,259.7270247582477
714,1993,260.73051656252704
714,1994,254.2711310671858
714,1995,270.16130319331756
714,1996,267.45520671430097
714,1997,264.6707962863628
714,1998,251.88482367881664
714,1999,256.60772585592946
714,2000,258.5189904273125
714,2001,250.40596239506525
714,2002,242.7535222203909
714,2003,230.29177346286343
714,2004,231.6332771479738
714,2005,213.8215046440558
714,2006,215.78225057078942
714,2007,206.07508272120546
714,2008,194.84587273318516
714,2009,190.34057911168094
714,2010,182.47717778638395
714,2011,177.73646146801232
714,2012,174.3272438103955
714,2013,173.11160866374146
1352,1992,252.38135855060918
1352,1993,267.66612267874217
1352,1994,265.6104150935273
1352,1995,282.4339978956985
1352,1996,285.4361534235684
1352,1997,280.8577699952243
1352,1998,278.46270305751193
1352,1999,276.5358944689173
1352,2000,275.7906620870292
1352,2001,269.33764460455495
1352,2002,260.37397643253706
1352,2003,254.20598744282998
1352,2004,250.55810689884873
1352,2005,238.46885708205025
1352,2006,226.64635872639587
1352,2007,225.00615525830642
1352,2008,217.733814983632
1352,2009,209.39224860764372
1352,2010,199.8369444625855
1352,2011,197.18238886060462
1352,2012,192.8754991796979
1352,2013,191.89418162063896
1416,1992,131.87058161139956
1416,1993,136.66490596318778
1416,1994,134.46136353421292
1416,1995,152.3288426283784
1416,1996,151.92613567380553
1416,1997,124.51408904381391
1416,1998,142.20146882073013
1416,1999,142.62147771013483
1416,2000,143.35866337980508
1416,2001,145.7169891449977
1416,2002,141.6381853805784
1416,2003,132.39652025500192
1416,2004,134.01161029218534
1416,2005,127.53248617905342
1416,2006,122.8315142880769
1416,2007,121.64703131493677
1416,2008,118.29938026002594
1416,2009,115.81512714948086
1416,2010,114.1112678386495
1416,2011,110.4807776354551
1416,2012,109.35755854965001
1416,2013,107.37053462383298
1614,1992,381.953552054046
1614,1993,380.1796795532139
1614,1994,404.6802727374916
1614,1995,419.26231648125986
1614,1996,416.89562775900595
1614,1997,403.6830063640712
1614,1998,389.0015828691775
1614,1999,382.42275939195207
1614,2000,384.80411309877826
1614,2001,377.7376945114393
1614,2002,364.28928980126204
1614,2003,344.0349479860898
1614,2004,321.1870161357855
1614,2005,310.60022745915234
1614,2006,298.8440221232861
1614,2007,289.4366601343173
1614,2008,271.73354660921194
1614,2009,269.4033907717386
1614,2010,255.57676969695962
1614,2011,251.71417452904566
1614,2012,243.65339791320542
1614,2013,244.2843233779924
15,1992,341.84647704720084
15,1993,316.29807284108665
15,1994,347.1939738043513
15,1995,352.50098654021815
15,1996,351.5136811105156
15,1997,343.5618984698909
15,1998,334.1689517167633
15,1999,328.09938115334603
15,2000,326.3020547639866
15,2001,319.13326501035283
15,2002,301.92644803441436
15,2003,281.38357375582495
15,2004,277.5476385626061
15,2005,258.70684978385185
15,2006,250.8604043208406
15,2007,243.40650921900047
15,2008,231.193060184199
15,2009,227.68059779729427
15,2010,213.80586868458337
15,2011,210.792152179587
15,2012,206.86455175993072
15,2013,205.19168299844657
47,1992,433.29298153882416
47,1993,420.6341623933985
47,1994,432.5436943580033
47,1995,443.5690668910146
47,1996,444.8985587219208
47,1997,443.67951329311967
47,1998,435.42271189104264
47,1999,426.35482393488223
47,2000,417.79551113208777
47,2001,402.8120188281522
47,2002,384.49744876910927
47,2003,359.31019367625584
47,2004,352.5459582637076
47,2005,332.91937470948454
47,2006,316.6055659649149
47,2007,305.8302966611074
47,2008,291.348054855773
47,2009,282.03052213942993
47,2010,268.9978246611108
47,2011,264.8635666949915
47,2012,258.003622430374
47,2013,256.6849615624835
79,1992,1235.692983936197
79,1993,1225.9803549056644
79,1994,1150.818502411842
79,1995,1152.956884467028
79,1996,1130.9270993382434
79,1997,1140.404781678611
79,1998,1120.8829855809945
79,1999,1049.4500223537925
79,2000,914.4115580881013
79,2001,885.2542409438896
79,2002,832.2461529067965
79,2003,788.6887693375719
79,2004,735.3802727880792
79,2005,700.2845970821343
79,2006,671.1341514069833
79,2007,652.2347179562618
79,2008,617.6609518199805
79,2009,598.86044053962
79,2010,554.9715083960921
79,2011,544.7093061370599
79,2012,550.309536657906
79,2013,544.6059427498066
911,1992,473.4413880259557
911,1993,469.61039630331476
911,1994,474.7517305267969
911,1995,470.66931634398355
911,1996,464.43768148598144
911,1997,451.2169803699318
911,1998,451.1814866783679
911,1999,437.0133974520672
911,2000,427.55860122617787
911,2001,414.92176482061507
911,2002,403.8726382875111
911,2003,352.3708880117844
911,2004,357.2558470075294
911,2005,332.9033013085418
911,2006,328.6889785225213
911,2007,318.90389367590615
911,2008,305.2319354307672
911,2009,293.4662955172862
911,2010,281.2507466345866
911,2011,270.6992416375096
911,2012,270.13084119252704
911,2013,267.8160433123802
975,1992,657.8023709012926
975,1993,618.0112858008887
975,1994,648.6173512197778
975,1995,646.1685393703046
975,1996,632.6972880930213
975,1997,612.8751769284909
975,1998,606.2399896939701
975,1999,581.4402947607459
975,2000,568.0595852548314
975,2001,538.2319177184231
975,2002,523.317429468644
975,2003,471.1341604947129
975,2004,452.5452349118757
975,2005,427.01157173104804
975,2006,405.7935827907377
975,2007,395.3285836563246
975,2008,373.2679768165928
975,2009,367.5076896079633
975,2010,348.10341856140775
975,2011,341.2059491078815
975,2012,336.64601020327433
975,2013,331.017984148767
972,1992,8991.072161812632
972,1993,8754.85418222375
972,1994,8009.341381753763
972,1995,7339.0833643339465
972,1996,6696.99579507604
972,1997,6426.004027153536
972,1998,6238.067047514912
972,1999,5619.63341387248
972,2000,5096.326426150538
972,2001,4628.084464041084
972,2002,4392.925800588836
972,2003,4496.357676875822
972,2004,3990.2467850397884
972,2005,3904.2491506060805
972,2006,3923.6279246964173
972,2007,3885.722566022964
972,2008,3827.568369938493
972,2009,3736.9001452328557
972,2010,3737.304817624612
972,2011,3708.1827582072165
972,2012,3548.926900330917
972,2013,3545.3683081292193
112,1992,95.1165017149726
112,1993,97.22837721666133
112,1994,94.36406879397863
112,1995,98.34935195337277
112,1996,98.61453112391861
112,1997,100.42048988182013
112,1998,99.50329227248247
112,1999,100.13057278327014
112,2000,97.37837765530332
112,2001,97.46912220105278
112,2002,96.05590678461773
112,2003,93.72351888826151
112,2004,93.91577571306816
112,2005,92.20157252480752
112,2006,87.01858544395463
112,2007,88.67078484642894
112,2008,86.59065098840006
112,2009,84.2727849627178
112,2010,84.96201885012643
112,2011,81.62127876475375
112,2012,81.15222976069415
112,2013,80.04327117642472
176,1992,850.0080402183124
176,1993,830.3506236365174
176,1994,717.0632438562297
176,1995,810.9369482542232
176,1996,799.288141042175
176,1997,630.1676227558542
176,1998,731.4058376427698
176,1999,718.3186247089862
176,2000,670.5555875501135
176,2001,629.7738203829535
176,2002,600.7720356561221
176,2003,534.4732291178317
176,2004,518.4655520640712
176,2005,475.9733267610238
176,2006,451.63372215786814
176,2007,439.4496316042687
176,2008,428.79672592600264
176,2009,421.07663510193987
176,2010,397.9189957497403
176,2011,380.4569585638219
176,2012,379.23738116689077
176,2013,372.9427072177258
208,1992,156.3108065367195
208,1993,158.18362844995687
208,1994,163.83944142734043
208,1995,169.68467992087608
