PlaceID,Year,LandPrice
1387,1992,859.2969
1387,1993,839.5524
1387,1994,795.0255
1387,1995,730.7518
1387,1996,678.4354
1387,1997,608.41034
1387,1998,548.45435
1387,1999,541.3918
1387,2000,534.93365
1387,2001,529.7644
1387,2002,525.7784
1387,2003,520.83026
1387,2004,512.8459
1387,2005,502.50174
1387,2006,496.7516
1387,2007,494.38187
1387,2008,492.73984
1387,2009,491.5016
1387,2010,490.54602
1387,2011,489.73148
1387,2012,489.0842
1387,2013,488.53976
1419,1992,222.75998
1419,1993,228.74658
1419,1994,213.41293
1419,1995,216.31267
1419,1996,216.71852
1419,1997,216.76743
1419,1998,216.77065
1419,1999,216.76929
1419,2000,216.76836
1419,2001,216.76784
1419,2002,216.76732
1419,2003,216.767
1419,2004,216.76648
1419,2005,216.76607
1419,2006,216.76535
1419,2007,216.76492
1419,2008,216.7644
1419,2009,216.7641
1419,2010,216.76328
1419,2011,216.76295
1419,2012,216.76244
1419,2013,216.76192
1451,1992,361.68863
1451,1993,412.98126
1451,1994,357.59634
1451,1995,337.95703
1451,1996,329.93652
1451,1997,327.20087
1451,1998,326.99872
1451,1999,326.97433
1451,2000,326.96887
1451,2001,326.96588
1451,2002,326.96527
1451,2003,326.96338
1451,2004,326.9637
1451,2005,326.96246
1451,2006,326.96216
1451,2007,326.96198
1451,2008,326.96106
1451,2009,326.95996
1451,2010,326.96136
1451,2011,326.95932
1451,2012,326.9587
1451,2013,326.95807
1483,1992,260.76413
1483,1993,293.48172
1483,1994,253.3856
1483,1995,255.05336
1483,1996,255.50134
1483,1997,255.56091
1483,1998,255.56801
1483,1999,255.56827
1483,2000,255.5674
1483,2001,255.56679
1483,2002,255.5663
1483,2003,255.56606
1483,2004,255.56532
1483,2005,255.56483
1483,2006,255.56422
1483,2007,255.56349
1483,2008,255.56276
1483,2009,255.5624
1483,2010,255.56142
1483,2011,255.56091
1483,2012,255.5603
1483,2013,255.55945
1515,1992,2217.6543
1515,1993,2215.756
1515,1994,1892.8384
1515,1995,1774.7361
1515,1996,1589.0322
1515,1997,1513.5962
1515,1998,1491.8384
1515,1999,1476.5154
1515,2000,1433.7747
1515,2001,1324.296
1515,2002,1244.9507
1515,2003,1234.5532
1515,2004,1230.0967
1515,2005,1225.9329
1515,2006,1221.9943
1515,2007,1218.641
1515,2008,1214.8057
1515,2009,1211.5831
1515,2010,1208.7769
1515,2011,1206.2708
1515,2012,1203.2305
1515,2013,1199.8175
1579,1992,1805.6377
1579,1993,1725.3867
1579,1994,1477.2603
1579,1995,1307.1406
1579,1996,1283.5515
1579,1997,1270.0048
1579,1998,1225.2783
1579,1999,1157.965
1579,2000,1098.4254
1579,2001,1028.9336
1579,2002,1013.1217
1579,2003,997.3421
1579,2004,987.2107
1579,2005,978.8371
1579,2006,972.808
1579,2007,967.99347
1579,2008,958.844
1579,2009,942.2194
1579,2010,927.3518
1579,2011,903.1993
1579,2012,877.38477
1579,2013,857.5023
1643,1992,958.40466
1643,1993,956.57837
1643,1994,875.5651
1643,1995,817.1245
1643,1996,755.07776
1643,1997,718.8971
1643,1998,640.78625
1643,1999,602.67334
1643,2000,586.2077
1643,2001,581.9009
1643,2002,578.2231
1643,2003,574.48224
1643,2004,571.1196
1643,2005,565.56836
1643,2006,556.82465
1643,2007,548.7415
1643,2008,543.865
1643,2009,541.2281
1643,2010,539.7326
1643,2011,538.3459
1643,2012,537.2545
1643,2013,536.3836
12,1992,313.54382
12,1993,355.68158
12,1994,300.9687
12,1995,297.3277
12,1996,297.48907
12,1997,297.54416
12,1998,297.55
12,1999,297.54987
12,2000,297.54886
12,2001,297.54843
12,2002,297.54773
12,2003,297.5473
12,2004,297.5463
12,2005,297.54614
12,2006,297.54544
12,2007,297.54474
12,2008,297.54416
12,2009,297.54315
12,2010,297.5423
12,2011,297.5416
12,2012,297.54132
12,2013,297.5403
778,1992,3943.0015
778,1993,2933.2358
778,1994,2276.2131
778,1995,2254.9832
778,1996,2192.4106
778,1997,2120.3018
778,1998,2016.6885
778,1999,1866.05
778,2000,1780.9119
778,2001,1711.8147
778,2002,1653.5793
778,2003,1637.0953
778,2004,1623.9244
778,2005,1592.6187
778,2006,1534.8162
778,2007,1459.8765
778,2008,1394.0752
778,2009,1381.5122
778,2010,1380.2437
778,2011,1379.4536
778,2012,1379.0692
778,2013,1378.7534
746,1992,2084.948
746,1993,1849.6064
746,1994,1515.6189
746,1995,1352.6945
746,1996,1266.5742
746,1997,1245.6727
746,1998,1181.8727
746,1999,1145.964
746,2000,1133.9856
746,2001,1096.2373
746,2002,1042.7291
746,2003,1037.2446
746,2004,1034.9042
746,2005,1027.4746
746,2006,1009.9289
746,2007,990.9607
746,2008,967.05
746,2009,937.99084
746,2010,926.98486
746,2011,925.4087
746,2012,924.61127
746,2013,923.8454
714,1992,309.3233
714,1993,352.05786
714,1994,296.32297
714,1995,294.9611
714,1996,295.37912
714,1997,295.44214
714,1998,295.44977
714,1999,295.45007
714,2000,295.4495
714,2001,295.44894
714,2002,295.44852
714,2003,295.44794
714,2004,295.44708
714,2005,295.4468
714,2006,295.44598
714,2007,295.4454
714,2008,295.4447
714,2009,295.444
714,2010,295.4433
714,2011,295.44257
714,2012,295.44202
714,2013,295.44116
1352,1992,256.6324
1352,1993,288.1515
1352,1994,250.97858
1352,1995,253.04268
1352,1996,253.49043
1352,1997,253.54918
1352,1998,253.55609
1352,1999,253.55658
1352,2000,253.55597
1352,2001,253.55548
1352,2002,253.55489
1352,2003,253.5544
1352,2004,253.55391
1352,2005,253.55318
1352,2006,253.55269
1352,2007,253.55197
1352,2008,253.55148
1352,2009,253.55087
1352,2010,253.55038
1352,2011,253.54977
1352,2012,253.54906
1352,2013,253.54832
1416,1992,199.67712
1416,1993,204.1186
1416,1994,195.147
1416,1995,197.89188
1416,1996,198.26561
1416,1997,198.31207
1416,1998,198.31425
1416,1999,198.31331
1416,2000,198.31189
1416,2001,198.3116
1416,2002,198.31113
1416,2003,198.31104
1416,2004,198.31036
1416,2005,198.31007
1416,2006,198.3097
1416,2007,198.30913
1416,2008,198.30875
1416,2009,198.30836
1416,2010,198.30742
1416,2011,198.30733
1416,2012,198.30685
1416,2013,198.30637
1614,1992,470.23096
1614,1993,488.5881
